premise,hypothesis,label,triplet_nr,measure_1,range_bin,triplet_avg_measure_1
Two female soldiers in uniform sit behind a desk while reading and sorting through piles of papers.,Some people are in an office.,0,19191,0.0740887792317275,0,0.3463620760945944
Two female soldiers in uniform sit behind a desk while reading and sorting through piles of papers.,Two female soldiers in white uniforms sit behind a desk while reading and sorting through piles of papers.,1,19191,0.8445260096221818,5,0.3463620760945944
A young man is singing into a microphone.,The young man likes music.,0,174773,0.25394230203741003,1,0.34280904312571026
A young man is singing into a microphone.,The young man is praying at church.,2,174773,0.3216502967501974,2,0.34280904312571026
A young man is singing into a microphone.,The young man is singing Beat It.,1,174773,0.45283453058952333,3,0.34280904312571026
A kid are playing with leaves by the sidewalk.,A kid is playing near the park.,1,26620,0.34270045686654593,2,0.34270045686654593
A kid are playing with leaves by the sidewalk.,A kid is playing inside the house.,2,26620,0.34270045686654593,2,0.34270045686654593
A kid are playing with leaves by the sidewalk.,A child is playing by the street.,0,26620,0.34270045686654593,2,0.34270045686654593
A man putting a garter on a woman.,Man and woman at a wedding.,0,123087,0.34093368057347845,2,0.34135138902700546
A man putting a garter on a woman.,The woman is the bride.,1,123087,0.15739790999014686,1,0.34135138902700546
A man putting a garter on a woman.,A man puts a garter on another man.,2,123087,0.5257225765173911,3,0.34135138902700546
"An old weathered, bearded man wearing all black, riding a beautiful white donkey on white rocks.",An old man wearing white is riding a black horse.,2,135274,0.4823140036006505,3,0.3402862786623875
"An old weathered, bearded man wearing all black, riding a beautiful white donkey on white rocks.",A man is carrying a donkey on white rocks.,2,135274,0.37905335840181203,2,0.3402862786623875
"An old weathered, bearded man wearing all black, riding a beautiful white donkey on white rocks.",A man is leading a donkey through a field.,2,135274,0.15949147398469996,1,0.3402862786623875
A man with a large red feather in his hat is sitting on top of a horse.,A man is on a white horse.,1,30107,0.3460649434593666,2,0.3399554388758255
A man with a large red feather in his hat is sitting on top of a horse.,A man is on a horse.,0,30107,0.3891450579808739,2,0.3399554388758255
A man with a large red feather in his hat is sitting on top of a horse.,A woman is on a horse.,2,30107,0.28465631518723605,1,0.3399554388758255
A man with a beard sits on a rock as he watches the ocean wash ashore.,A man shaves his beard.,2,75599,0.20850059431988102,1,0.33785214503798827
A man with a beard sits on a rock as he watches the ocean wash ashore.,A man watches the ocean.,0,75599,0.41142773800365695,2,0.33785214503798827
A man with a beard sits on a rock as he watches the ocean wash ashore.,A philosopher thinks as he watches the ocean.,1,75599,0.39362810279042665,2,0.33785214503798827
This wall has a picture of a man on it.,There is a wall with a painting on it.,1,740,0.3155694940921841,2,0.3370486937463311
This wall has a picture of a man on it.,There is a wall and it has a picture on it.,0,740,0.5176432014933231,3,0.3370486937463311
This wall has a picture of a man on it.,There is a bare wall.,2,740,0.1779333856534863,1,0.3370486937463311
A baseball player prepares to hit the ball.,A baseball player is holding a bat.,1,108936,0.2824547864273144,1,0.3367145859248506
A baseball player prepares to hit the ball.,The baseball player is running.,2,108936,0.3560386745970401,2,0.3367145859248506
A baseball player prepares to hit the ball.,A baseball player is in the outfield.,2,108936,0.3716502967501974,2,0.3367145859248506
a lot of people playing games at an arcade,There was a lot of games being played at the arcade.,1,9683,0.3968724703885012,2,0.3366985363260017
a lot of people playing games at an arcade,There was a  lot of people playing at the arcade.,0,9683,0.5433887766551742,3,0.3366985363260017
a lot of people playing games at an arcade,The arcade was in the mall.,2,9683,0.06983436193432985,0,0.3366985363260017
"A woman wearing a tight metallic silver shirt and face painting, sits next to a man wearing black jeans with neon green stripes, and dark hair to his lips, in a room with other couples and black light art on the wall.","At the halloween party, A woman wearing a tight metallic silver shirt and face painting, sits next to a man wearing black jeans with neon green stripes, and dark hair to his lips, in a room with other couples and black light art on the wall.",1,124257,0.9292771530482461,6,0.336364664580351
"A woman wearing a tight metallic silver shirt and face painting, sits next to a man wearing black jeans with neon green stripes, and dark hair to his lips, in a room with other couples and black light art on the wall.",People are sitting.,0,124257,0.015789473684210523,0,0.336364664580351
"A woman wearing a tight metallic silver shirt and face painting, sits next to a man wearing black jeans with neon green stripes, and dark hair to his lips, in a room with other couples and black light art on the wall.",Some people in uniforms are patrolling the grounds during the big football game.,2,124257,0.06402736700859633,0,0.336364664580351
A delighted man is jumping rope in front of a door.,A man is enjoying some jump roping.,0,24287,0.22390568369657782,1,0.33616969203731956
A delighted man is jumping rope in front of a door.,A man is jumping rope.,0,24287,0.5420298120133344,3,0.33616969203731956
A delighted man is jumping rope in front of a door.,A man is trying to beat his old jump rope record.,1,24287,0.2425735804020463,1,0.33616969203731956
"A young girl wearing a green and white shirt with a pink sweater tied around her waist, sits on a railing.","A man wearing a dress with a flower in hand, walks home.",2,63889,0.14686610828529237,1,0.33324602272562265
"A young girl wearing a green and white shirt with a pink sweater tied around her waist, sits on a railing.","A girl wearing a shirt with a sweater tied around her waist, sits on a railing.",0,63889,0.7462511857648131,5,0.33324602272562265
"A young girl wearing a green and white shirt with a pink sweater tied around her waist, sits on a railing.",A girl is taking a break so she can be rested for her trip home.,1,63889,0.10662077412676249,0,0.33324602272562265
A man sitting and talking on his cell.,A man calls his son.,1,62983,0.3133430560351231,2,0.33288522264846115
A man sitting and talking on his cell.,A man and his phone.,0,62983,0.46294104171542694,3,0.33288522264846115
A man sitting and talking on his cell.,A man runs after the thief with his phone.,2,62983,0.22237157019483345,1,0.33288522264846115
Two girls are walking along the street and talking.,The two girls are walking together,0,28921,0.4835562630590111,3,0.3322455272488321
Two girls are walking along the street and talking.,girls are outdoors,0,28921,0.20994639186901415,1,0.3322455272488321
Two girls are walking along the street and talking.,the girls are spacewalking,2,28921,0.30323392681847106,2,0.3322455272488321
A firefighter is standing in his uniform holding a hose.,A firefighter sits in a chair and stares at his empty hands.,2,24692,0.25799207162136806,1,0.3320706488214713
A firefighter is standing in his uniform holding a hose.,A firefighter wears his uniform.,0,24692,0.4226503807508618,2,0.3320706488214713
A firefighter is standing in his uniform holding a hose.,A firefighter is eating ice cream in a store.,2,24692,0.3155694940921841,2,0.3320706488214713
A woman in a gray hat is aiming her camera in the snow as to take a picture.,A woman in a hat aiming her camera.,0,131392,0.5295267457692189,3,0.33047403302125067
A woman in a gray hat is aiming her camera in the snow as to take a picture.,A woman about to take a picture of two kids.,1,131392,0.2651324825222879,1,0.33047403302125067
A woman in a gray hat is aiming her camera in the snow as to take a picture.,A woman who doesn't know how to use a camera.,2,131392,0.19676287077224527,1,0.33047403302125067
A group of teenagers stand and sit on a house porch.,"A group of teenagers, some standing and others sitting on a house porch",0,121180,0.5191923035033569,3,0.33039293857915436
A group of teenagers stand and sit on a house porch.,Some teenagers are standing and some are sitting on a porch.,1,121180,0.328128285316376,2,0.33039293857915436
A group of teenagers stand and sit on a house porch.,kids plot what to do with the rest of their while on the porch,1,121180,0.1438582269177303,1,0.33039293857915436
A puppy running along a street.,There is a puppy running on the street.,0,89544,0.46294104171542694,3,0.3301697195347544
A puppy running along a street.,There is a puppy running on his leash down the street.,1,89544,0.36191752964289947,2,0.3301697195347544
A puppy running along a street.,There is a puppy playing with a ball in the yard.,2,89544,0.1656505872459368,1,0.3301697195347544
The baseball player takes a swing.,The player catches a ball.,2,111059,0.38315443409214256,2,0.32811472955348236
The baseball player takes a swing.,The player hits a home run.,1,111059,0.34093368057347845,2,0.32811472955348236
The baseball player takes a swing.,A player with a bat.,0,111059,0.26025607399482603,1,0.32811472955348236
Two guys in a kitchen cooking sausage.,Two chiefs work together to prepare a sausage dish for hungry clients.,1,123580,0.198344362397095,1,0.32769301214180374
Two guys in a kitchen cooking sausage.,Two guys in a kitchen preparing a meal that involves sausage.,0,123580,0.5608289903317385,3,0.32769301214180374
Two guys in a kitchen cooking sausage.,Two men fight with one another in a court room.,2,123580,0.22390568369657782,1,0.32769301214180374
A child is standing on a beach waiting for a wave to come in.,A child is on the beach.,0,128128,0.4121657592897573,2,0.3262615513686167
A child is standing on a beach waiting for a wave to come in.,A child is playing in water.,1,128128,0.304968374504784,2,0.3262615513686167
A child is standing on a beach waiting for a wave to come in.,A child is napping.,2,128128,0.26165052031130875,1,0.3262615513686167
"A man leaning back, smoking a cigarette near the water.",The man is smoking his last cigarette.,1,12653,0.36149499778816024,2,0.3255742103017987
"A man leaning back, smoking a cigarette near the water.",The man is not smoking,2,12653,0.2653045250936469,1,0.3255742103017987
"A man leaning back, smoking a cigarette near the water.",The man is smoking.,0,12653,0.34992310802358906,2,0.3255742103017987
